"Date","Price","Open","High","Low","Change %"
"Feb 01, 2000","2.6839","2.6797","2.6839","2.6797","0.15%"
"Jan 31, 2000","2.6799","2.6775","2.6799","2.6775","0.89%"
"Jan 28, 2000","2.6563","2.6521","2.6563","2.6521","-2.43%"
"Jan 27, 2000","2.7225","2.7181","2.7225","2.7181","1.16%"
"Jan 26, 2000","2.6913","2.6887","2.6913","2.6887","-0.67%"
"Jan 25, 2000","2.7094","2.7051","2.7094","2.7051","1.13%"
"Jan 24, 2000","2.6790","2.6765","2.6790","2.6765","-0.84%"
"Jan 21, 2000","2.7018","2.6964","2.7018","2.6964","-0.47%"
"Jan 20, 2000","2.7146","2.7119","2.7146","2.7119","0.25%"
"Jan 19, 2000","2.7077","2.7047","2.7077","2.7047","-0.54%"
"Jan 18, 2000","2.7225","2.7198","2.7225","2.7198","0.36%"
"Jan 17, 2000","2.7126","2.7099","2.7126","2.7099","-0.07%"
"Jan 14, 2000","2.7146","2.7106","2.7146","2.7106","-0.11%"
"Jan 13, 2000","2.7176","2.7139","2.7176","2.7139","1.53%"
"Jan 12, 2000","2.6766","2.6723","2.6766","2.6723","0.05%"
"Jan 11, 2000","2.6753","2.6726","2.6753","2.6726","0.22%"
"Jan 10, 2000","2.6693","2.6666","2.6693","2.6666","0.00%"
"Jan 07, 2000","2.6693","2.6650","2.6693","2.6650","0.01%"
"Jan 06, 2000","2.6690","2.6647","2.6690","2.6647","-1.87%"
"Jan 05, 2000","2.7198","2.7155","2.7198","2.7155","0.79%"
"Jan 04, 2000","2.6985","2.6958","2.6985","2.6958","-0.84%"
"Jan 03, 2000","2.7214","2.7138","2.7214","2.7138","0.22%"
"Dec 31, 1999","2.7153","2.7105","2.7153","2.7105","0.11%"
"Dec 30, 1999","2.7123","2.7059","2.7123","2.7059","0.70%"
"Dec 29, 1999","2.6934","2.6891","2.6934","2.6891","0.72%"
"Dec 28, 1999","2.6742","2.6699","2.6742","2.6699","0.44%"
"Dec 27, 1999","2.6624","2.6582","2.6624","2.6582","0.56%"
"Dec 24, 1999","2.6475","2.6407","2.6475","2.6407","-0.29%"
"Dec 23, 1999","2.6552","2.6510","2.6552","2.6510","-0.62%"
"Dec 22, 1999","2.6717","2.6674","2.6717","2.6674","0.21%"
"Dec 21, 1999","2.6661","2.6618","2.6661","2.6618","-0.13%"
"Dec 20, 1999","2.6697","2.6644","2.6697","2.6644","-0.51%"
"Dec 17, 1999","2.6833","2.6780","2.6833","2.6780","0.24%"
"Dec 16, 1999","2.6770","2.6728","2.6770","2.6728","0.22%"
"Dec 15, 1999","2.6710","2.6668","2.6710","2.6668","-0.07%"
"Dec 14, 1999","2.6730","2.6672","2.6730","2.6672","1.21%"
"Dec 13, 1999","2.6410","2.6391","2.6410","2.6391","0.72%"
"Dec 10, 1999","2.6220","2.6194","2.6220","2.6194","-1.22%"
"Dec 09, 1999","2.6545","2.6519","2.6545","2.6519","0.19%"
"Dec 08, 1999","2.6494","2.6452","2.6494","2.6452","-0.67%"
"Dec 07, 1999","2.6673","2.6653","2.6673","2.6653","0.45%"
"Dec 06, 1999","2.6553","2.6526","2.6553","2.6526","-0.82%"
"Dec 03, 1999","2.6772","2.6729","2.6772","2.6729","-0.23%"
"Dec 02, 1999","2.6833","2.6791","2.6833","2.6791","-1.01%"
"Dec 01, 1999","2.7106","2.7079","2.7106","2.7079","0.62%"
"Nov 30, 1999","2.6939","2.6865","2.6939","2.6865","-2.27%"
"Nov 29, 1999","2.7565","2.7523","2.7565","2.7523","2.04%"
"Nov 26, 1999","2.7013","2.6971","2.7013","2.6971","0.66%"
"Nov 25, 1999","2.6837","2.6801","2.6837","2.6801","1.05%"
"Nov 24, 1999","2.6559","2.6533","2.6559","2.6533","-0.40%"
"Nov 23, 1999","2.6665","2.6639","2.6665","2.6639","-0.44%"
