"Date","Price","Open","High","Low","Change %"
"Apr 13, 2020","2.6674","2.6421","2.6803","2.6317","0.92%"
"Apr 10, 2020","2.6430","2.6381","2.6504","2.6279","0.21%"
"Apr 09, 2020","2.6374","2.5995","2.6450","2.5867","1.42%"
"Apr 08, 2020","2.6005","2.5649","2.6045","2.5506","1.37%"
"Apr 07, 2020","2.5653","2.5731","2.5916","2.5617","-0.25%"
"Apr 06, 2020","2.5717","2.5494","2.5810","2.5383","1.08%"
"Apr 03, 2020","2.5443","2.5529","2.5662","2.5337","-0.34%"
"Apr 02, 2020","2.5529","2.5489","2.5654","2.5285","0.14%"
"Apr 01, 2020","2.5493","2.5346","2.5924","2.5219","0.53%"
"Mar 31, 2020","2.5359","2.5369","2.5665","2.5092","0.02%"
"Mar 30, 2020","2.5352","2.5043","2.5554","2.4954","0.93%"
"Mar 27, 2020","2.5119","2.4832","2.5285","2.4734","1.17%"
"Mar 26, 2020","2.4829","2.5001","2.5263","2.4597","-0.68%"
"Mar 25, 2020","2.4999","2.5424","2.5729","2.4864","-1.67%"
"Mar 24, 2020","2.5424","2.5042","2.5517","2.4904","1.56%"
"Mar 23, 2020","2.5034","2.4604","2.5061","2.4163","1.72%"
"Mar 20, 2020","2.4611","2.4595","2.5308","2.4256","0.08%"
"Mar 19, 2020","2.4592","2.3812","2.5226","2.2744","3.27%"
"Mar 18, 2020","2.3812","2.4391","2.4523","2.3793","-2.39%"
"Mar 17, 2020","2.4395","2.4340","2.4579","2.4204","0.22%"
"Mar 16, 2020","2.4342","2.4177","2.4752","2.3884","-0.11%"
"Mar 13, 2020","2.4369","2.4411","2.4802","2.4144","-0.18%"
"Mar 12, 2020","2.4413","2.4876","2.5000","2.4293","-1.95%"
"Mar 11, 2020","2.4898","2.4885","2.5022","2.4656","0.12%"
"Mar 10, 2020","2.4869","2.4887","2.5135","2.4606","-0.07%"
"Mar 09, 2020","2.4886","2.5181","2.5253","2.3803","-1.76%"
"Mar 06, 2020","2.5332","2.5339","2.5478","2.5093","-0.09%"
"Mar 05, 2020","2.5354","2.5522","2.5608","2.5293","-0.66%"
"Mar 04, 2020","2.5522","2.5394","2.5665","2.5322","0.57%"
"Mar 03, 2020","2.5377","2.5343","2.5642","2.5206","0.08%"
"Mar 02, 2020","2.5356","2.5471","2.5650","2.5219","-0.79%"
"Feb 28, 2020","2.5557","2.5814","2.5896","2.5369","-1.00%"
"Feb 27, 2020","2.5814","2.5960","2.5991","2.5802","-0.54%"
"Feb 26, 2020","2.5955","2.6136","2.6168","2.5934","-0.71%"
"Feb 25, 2020","2.6141","2.6197","2.6274","2.6070","-0.24%"
"Feb 24, 2020","2.6203","2.6210","2.6279","2.6050","-0.01%"
"Feb 21, 2020","2.6206","2.6247","2.6271","2.6090","-0.16%"
"Feb 20, 2020","2.6247","2.6356","2.6437","2.6185","-0.48%"
"Feb 19, 2020","2.6373","2.6449","2.6533","2.6356","-0.28%"
"Feb 18, 2020","2.6446","2.6395","2.6512","2.6307","0.20%"
"Feb 17, 2020","2.6393","2.6334","2.6444","2.6305","0.17%"
"Feb 14, 2020","2.6347","2.6305","2.6391","2.6261","0.13%"
"Feb 13, 2020","2.6312","2.6351","2.6454","2.6224","-0.14%"
"Feb 12, 2020","2.6348","2.6179","2.6375","2.6140","0.65%"
"Feb 11, 2020","2.6178","2.6143","2.6267","2.6094","0.15%"
"Feb 10, 2020","2.6140","2.6056","2.6166","2.5969","0.35%"
"Feb 07, 2020","2.6050","2.6109","2.6147","2.5964","-0.20%"
"Feb 06, 2020","2.6102","2.6039","2.6162","2.6020","0.26%"
"Feb 05, 2020","2.6035","2.6084","2.6202","2.5995","-0.20%"
"Feb 04, 2020","2.6087","2.6004","2.6147","2.5949","0.32%"
"Feb 03, 2020","2.6004","2.5900","2.6085","2.5862","0.33%"
"Jan 31, 2020","2.5918","2.6169","2.6202","2.5879","-0.94%"
"Jan 30, 2020","2.6164","2.6296","2.6309","2.6077","-0.49%"
"Jan 29, 2020","2.6292","2.6195","2.6307","2.6166","0.34%"
"Jan 28, 2020","2.6202","2.6250","2.6275","2.6160","-0.17%"
"Jan 27, 2020","2.6246","2.6307","2.6353","2.6204","-0.46%"
"Jan 24, 2020","2.6366","2.6304","2.6467","2.6269","0.26%"
"Jan 23, 2020","2.6298","2.6152","2.6375","2.6117","0.56%"
"Jan 22, 2020","2.6151","2.6134","2.6212","2.6044","0.08%"
"Jan 21, 2020","2.6130","2.6284","2.6330","2.6077","-0.60%"
"Jan 20, 2020","2.6288","2.6282","2.6331","2.6232","0.04%"
"Jan 17, 2020","2.6277","2.6212","2.6328","2.6168","0.24%"
"Jan 16, 2020","2.6214","2.6188","2.6318","2.6167","0.11%"
"Jan 15, 2020","2.6185","2.6183","2.6222","2.6069","0.00%"
"Jan 14, 2020","2.6185","2.6252","2.6269","2.6120","-0.23%"
"Jan 13, 2020","2.6245","2.6254","2.6356","2.6215","-0.19%"
"Jan 10, 2020","2.6294","2.6224","2.6391","2.6192","0.30%"
"Jan 09, 2020","2.6215","2.6172","2.6249","2.6140","0.19%"
"Jan 08, 2020","2.6165","2.6130","2.6247","2.6056","0.09%"
"Jan 07, 2020","2.6141","2.6235","2.6254","2.6073","-0.34%"
"Jan 06, 2020","2.6231","2.6431","2.6452","2.6208","-0.69%"
"Jan 03, 2020","2.6414","2.6542","2.6562","2.6391","-0.49%"
"Jan 02, 2020","2.6543","2.6625","2.6639","2.6496","-0.29%"
"Jan 01, 2020","2.6619","2.7079","2.6632","2.6597","-0.06%"
"Dec 31, 2019","2.6635","2.6570","2.6662","2.6536","0.24%"
"Dec 30, 2019","2.6570","2.6603","2.6667","2.6545","-0.13%"
"Dec 27, 2019","2.6604","2.6639","2.6715","2.6561","-0.17%"
"Dec 26, 2019","2.6648","2.6618","2.6675","2.6566","0.18%"
"Dec 25, 2019","2.6601","2.6587","2.6865","2.6576","0.01%"
"Dec 24, 2019","2.6599","2.6671","2.6715","2.6553","-0.26%"
"Dec 23, 2019","2.6669","2.6502","2.6700","2.6462","0.58%"
"Dec 20, 2019","2.6514","2.6401","2.6560","2.6372","0.45%"
"Dec 19, 2019","2.6394","2.6320","2.6420","2.6259","0.31%"
"Dec 18, 2019","2.6312","2.6174","2.6373","2.6143","0.50%"
"Dec 17, 2019","2.6180","2.6306","2.6318","2.6103","-0.47%"
"Dec 16, 2019","2.6303","2.6439","2.6494","2.6286","-0.34%"
"Dec 13, 2019","2.6393","2.6597","2.6700","2.6305","-0.78%"
"Dec 12, 2019","2.6601","2.6468","2.6660","2.6412","0.53%"
"Dec 11, 2019","2.6460","2.6336","2.6528","2.6307","0.46%"
"Dec 10, 2019","2.6338","2.6433","2.6496","2.6319","-0.36%"
"Dec 09, 2019","2.6433","2.6378","2.6492","2.6357","-0.03%"
"Dec 06, 2019","2.6442","2.6332","2.6500","2.6298","0.46%"
"Dec 05, 2019","2.6322","2.6455","2.6477","2.6280","-0.53%"
"Dec 04, 2019","2.6462","2.6476","2.6502","2.6307","-0.05%"
"Dec 03, 2019","2.6475","2.6388","2.6576","2.6363","0.35%"
"Dec 02, 2019","2.6383","2.6454","2.6553","2.6343","-0.43%"
"Nov 29, 2019","2.6498","2.6566","2.6677","2.6452","-0.26%"
"Nov 28, 2019","2.6566","2.6572","2.6643","2.6469","0.06%"
"Nov 27, 2019","2.6550","2.6519","2.6613","2.6465","0.14%"
"Nov 26, 2019","2.6513","2.6448","2.6547","2.6423","0.22%"
"Nov 25, 2019","2.6456","2.6473","2.6524","2.6421","-0.03%"
"Nov 22, 2019","2.6463","2.6380","2.6477","2.6334","0.30%"
"Nov 21, 2019","2.6383","2.6389","2.6418","2.6301","-0.02%"
"Nov 20, 2019","2.6389","2.6408","2.6475","2.6328","-0.09%"
"Nov 19, 2019","2.6412","2.6429","2.6458","2.6311","-0.01%"
"Nov 18, 2019","2.6414","2.6301","2.6446","2.6301","0.12%"
"Nov 15, 2019","2.6383","2.6413","2.6460","2.6326","-0.03%"
"Nov 14, 2019","2.6391","2.6660","2.6675","2.6343","-1.02%"
"Nov 13, 2019","2.6664","2.6603","2.6683","2.6535","0.21%"
"Nov 12, 2019","2.6608","2.6530","2.6631","2.6477","0.29%"
"Nov 11, 2019","2.6530","2.6580","2.6595","2.6488","-0.10%"
"Nov 08, 2019","2.6557","2.6589","2.6633","2.6473","-0.12%"
"Nov 07, 2019","2.6589","2.6524","2.6656","2.6450","0.22%"
"Nov 06, 2019","2.6530","2.6547","2.6603","2.6477","-0.06%"
"Nov 05, 2019","2.6545","2.6399","2.6599","2.6374","0.57%"
"Nov 04, 2019","2.6395","2.6292","2.6423","2.6284","0.24%"
"Nov 01, 2019","2.6332","2.6353","2.6412","2.6288","-0.05%"
"Oct 31, 2019","2.6346","2.6351","2.6437","2.6275","-0.06%"
"Oct 30, 2019","2.6362","2.6370","2.6404","2.6265","-0.05%"
"Oct 29, 2019","2.6374","2.6321","2.6444","2.6303","0.18%"
"Oct 28, 2019","2.6327","2.6325","2.6368","2.6261","-0.07%"
