"Date","Price","Open","High","Low","Change %"
"May 12, 2020","6.5820","6.6888","6.7036","6.5617","-1.59%"
"May 11, 2020","6.6883","6.6652","6.7309","6.6014","0.25%"
"May 08, 2020","6.6719","6.6554","6.7031","6.6403","0.26%"
"May 07, 2020","6.6544","6.6852","6.7295","6.5509","-0.48%"
"May 06, 2020","6.6863","6.6007","6.7110","6.5698","1.28%"
"May 05, 2020","6.6017","6.6353","6.6616","6.5897","-0.51%"
"May 04, 2020","6.6353","6.6125","6.7432","6.5828","0.37%"
"May 01, 2020","6.6109","6.6695","6.7470","6.5817","-0.88%"
"Apr 30, 2020","6.6695","6.7705","6.7818","6.6605","-1.47%"
"Apr 29, 2020","6.7690","6.7547","6.8399","6.7380","0.24%"
"Apr 28, 2020","6.7529","6.7930","6.8340","6.7233","-0.59%"
"Apr 27, 2020","6.7930","6.7923","6.8794","6.7721","0.13%"
"Apr 24, 2020","6.7839","6.7778","6.8201","6.7347","0.11%"
"Apr 23, 2020","6.7767","6.8091","6.8315","6.7342","-0.48%"
"Apr 22, 2020","6.8095","6.6898","6.8260","6.6422","1.78%"
"Apr 21, 2020","6.6902","6.6231","6.7373","6.5700","1.01%"
"Apr 20, 2020","6.6237","6.5636","6.6628","6.5107","0.77%"
"Apr 17, 2020","6.5728","6.6167","6.6669","6.5493","-0.70%"
"Apr 16, 2020","6.6193","6.6410","6.6683","6.5802","-0.34%"
"Apr 15, 2020","6.6420","6.6412","6.6902","6.5903","0.01%"
"Apr 14, 2020","6.6413","6.5897","6.6533","6.5436","0.80%"
"Apr 13, 2020","6.5884","6.4514","6.6091","6.4364","1.76%"
"Apr 10, 2020","6.4742","6.4893","6.5292","6.4368","-0.21%"
"Apr 09, 2020","6.4877","6.4240","6.5367","6.3457","0.95%"
"Apr 08, 2020","6.4265","6.3429","6.4443","6.2892","1.30%"
"Apr 07, 2020","6.3439","6.3464","6.4313","6.2758","-0.13%"
"Apr 06, 2020","6.3521","6.3309","6.4292","6.2954","-0.09%"
"Apr 03, 2020","6.3580","6.2969","6.3957","6.2234","0.97%"
"Apr 02, 2020","6.2969","6.3544","6.3846","6.2120","-0.81%"
"Apr 01, 2020","6.3485","6.3797","6.4425","6.2155","-0.54%"
"Mar 31, 2020","6.3829","6.5129","6.5493","6.3366","-1.93%"
"Mar 30, 2020","6.5086","6.4001","6.5626","6.3498","0.52%"
"Mar 27, 2020","6.4752","6.3123","6.5469","6.2758","2.59%"
"Mar 26, 2020","6.3119","6.4065","6.4672","6.2679","-1.47%"
"Mar 25, 2020","6.4060","6.6206","6.7296","6.3591","-3.38%"
"Mar 24, 2020","6.6301","6.7467","6.8257","6.4528","-1.67%"
"Mar 23, 2020","6.7427","6.8149","6.9023","6.4780","-1.08%"
"Mar 20, 2020","6.8165","6.4606","6.9400","6.3874","5.52%"
"Mar 19, 2020","6.4601","6.5129","6.9566","6.2297","-0.81%"
"Mar 18, 2020","6.5129","6.3002","6.6523","6.2137","3.36%"
"Mar 17, 2020","6.3012","6.3095","6.3814","6.2020","0.20%"
"Mar 16, 2020","6.2885","6.1326","6.4508","6.1056","1.71%"
"Mar 13, 2020","6.1829","6.2928","6.4690","6.1616","-1.76%"
"Mar 12, 2020","6.2938","6.2831","6.4871","6.2676","0.17%"
"Mar 11, 2020","6.2831","6.2463","6.3029","6.2046","0.62%"
"Mar 10, 2020","6.2444","6.3103","6.3415","6.1988","-1.00%"
"Mar 09, 2020","6.3075","6.1206","6.4099","5.9937","2.61%"
