"Date","Price","Open","High","Low","Change %"
"Aug 23, 2018","6.0813","6.1308","6.1379","6.0632","-0.77%"
"Aug 22, 2018","6.1287","6.1948","6.1948","6.1274","-1.06%"
"Aug 21, 2018","6.1945","6.1998","6.2103","6.1782","-0.08%"
"Aug 20, 2018","6.1993","6.1732","6.2048","6.1674","0.25%"
"Aug 17, 2018","6.1841","6.1552","6.1894","6.1475","0.48%"
"Aug 16, 2018","6.1548","6.1201","6.1738","6.1071","0.56%"
"Aug 15, 2018","6.1205","6.0996","6.1393","6.0744","0.38%"
"Aug 14, 2018","6.0976","6.0801","6.0976","6.0597","0.30%"
"Aug 13, 2018","6.0793","6.0959","6.1299","6.0616","-0.44%"
"Aug 10, 2018","6.1063","6.1349","6.1418","6.0736","-0.44%"
"Aug 09, 2018","6.1330","6.1078","6.1398","6.0929","0.42%"
"Aug 08, 2018","6.1072","6.0861","6.1143","6.0751","0.33%"
"Aug 07, 2018","6.0872","6.0947","6.1139","6.0824","-0.13%"
"Aug 06, 2018","6.0951","6.1088","6.1133","6.0825","-0.24%"
"Aug 03, 2018","6.1095","6.0656","6.1140","6.0606","0.71%"
"Aug 02, 2018","6.0664","6.0547","6.0762","6.0405","0.21%"
"Aug 01, 2018","6.0538","6.0582","6.0628","6.0392","-0.09%"
"Jul 31, 2018","6.0594","6.0265","6.0688","6.0219","0.57%"
"Jul 30, 2018","6.0248","6.0511","6.0682","6.0217","-0.59%"
"Jul 27, 2018","6.0605","6.0414","6.0701","6.0344","0.30%"
"Jul 26, 2018","6.0422","6.0652","6.0660","6.0293","-0.37%"
"Jul 25, 2018","6.0648","6.0705","6.0876","6.0430","-0.08%"
"Jul 24, 2018","6.0695","6.0503","6.0737","6.0358","0.34%"
"Jul 23, 2018","6.0492","6.0613","6.0776","6.0299","-0.38%"
"Jul 20, 2018","6.0723","6.0587","6.0879","6.0352","0.21%"
"Jul 19, 2018","6.0595","6.0445","6.0755","6.0355","0.26%"
"Jul 18, 2018","6.0438","6.0252","6.0485","6.0058","0.29%"
"Jul 17, 2018","6.0262","6.0113","6.0263","5.9935","0.25%"
"Jul 16, 2018","6.0112","6.0116","6.0339","6.0059","-0.23%"
"Jul 13, 2018","6.0248","6.0061","6.0297","6.0023","0.30%"
"Jul 12, 2018","6.0065","5.9751","6.0175","5.9670","0.56%"
"Jul 11, 2018","5.9730","5.9803","5.9882","5.9421","-0.11%"
"Jul 10, 2018","5.9797","5.9912","6.0072","5.9630","-0.22%"
"Jul 09, 2018","5.9927","5.9666","6.0019","5.9616","0.39%"
"Jul 06, 2018","5.9692","5.9562","5.9897","5.9455","0.24%"
"Jul 05, 2018","5.9550","5.9846","5.9956","5.9397","-0.54%"
"Jul 04, 2018","5.9874","6.0075","6.0324","5.9779","-0.33%"
"Jul 03, 2018","6.0071","5.9979","6.0213","5.9803","0.12%"
"Jul 02, 2018","5.9999","6.0183","6.0681","5.9890","-0.51%"
"Jun 29, 2018","6.0306","6.0228","6.0497","6.0015","0.14%"
"Jun 28, 2018","6.0221","6.0141","6.0302","5.9959","0.13%"
"Jun 27, 2018","6.0145","6.0095","6.0362","5.9823","0.08%"
"Jun 26, 2018","6.0099","6.0076","6.0184","5.9901","0.03%"
"Jun 25, 2018","6.0080","6.0263","6.0454","6.0038","-0.23%"
"Jun 22, 2018","6.0217","5.9961","6.0339","5.9741","0.38%"
"Jun 21, 2018","5.9992","6.0277","6.0404","5.9844","-0.45%"
"Jun 20, 2018","6.0265","6.0402","6.0684","6.0131","-0.27%"
"Jun 19, 2018","6.0430","6.0357","6.0599","6.0060","0.16%"
"Jun 18, 2018","6.0333","6.0739","6.0873","6.0292","-0.52%"
"Jun 15, 2018","6.0651","6.0876","6.0881","6.0542","-0.36%"
"Jun 14, 2018","6.0868","6.0697","6.0991","6.0235","0.27%"
"Jun 13, 2018","6.0705","6.0982","6.1026","6.0567","-0.46%"
"Jun 12, 2018","6.0983","6.1227","6.1395","6.0876","-0.39%"
"Jun 11, 2018","6.1220","6.1287","6.1442","6.1019","-0.01%"
"Jun 08, 2018","6.1227","6.1436","6.1482","6.1093","-0.35%"
"Jun 07, 2018","6.1444","6.1950","6.1989","6.1300","-0.83%"
"Jun 06, 2018","6.1957","6.1777","6.2141","6.1739","0.27%"
"Jun 05, 2018","6.1790","6.2113","6.2198","6.1698","-0.45%"
"Jun 04, 2018","6.2072","6.1893","6.2271","6.1880","0.23%"
"Jun 01, 2018","6.1929","6.1912","6.2045","6.1356","0.04%"
"May 31, 2018","6.1905","6.1998","6.2069","6.1742","-0.16%"
"May 30, 2018","6.2002","6.2190","6.2267","6.1822","-0.27%"
"May 29, 2018","6.2169","6.1832","6.2638","6.1613","0.53%"
"May 28, 2018","6.1844","6.1656","6.1926","6.1490","0.26%"
"May 25, 2018","6.1682","6.1348","6.1735","6.1231","0.53%"
"May 24, 2018","6.1355","6.1198","6.1401","6.1034","0.28%"
"May 23, 2018","6.1186","6.1062","6.1315","6.0881","0.18%"
"May 22, 2018","6.1074","6.1024","6.1290","6.0894","0.06%"
"May 21, 2018","6.1040","6.1061","6.1212","6.0896","0.12%"
"May 18, 2018","6.0968","6.1003","6.1178","6.0865","-0.06%"
"May 17, 2018","6.1007","6.0732","6.1067","6.0630","0.46%"
"May 16, 2018","6.0729","6.0705","6.0959","6.0555","0.07%"
"May 15, 2018","6.0689","6.0450","6.0719","6.0160","0.40%"
"May 14, 2018","6.0446","6.0335","6.0503","6.0107","0.15%"
"May 11, 2018","6.0358","6.0268","6.0447","6.0168","0.11%"
"May 10, 2018","6.0292","6.0277","6.0372","6.0023","0.00%"
"May 09, 2018","6.0289","6.0674","6.0728","6.0050","-0.69%"
"May 08, 2018","6.0707","6.0674","6.0776","6.0347","0.00%"
"May 07, 2018","6.0705","6.0628","6.0827","6.0433","-0.09%"
"May 04, 2018","6.0757","6.0625","6.0884","6.0541","0.23%"
"May 03, 2018","6.0617","6.0890","6.1022","6.0521","-0.41%"
"May 02, 2018","6.0865","6.0589","6.0974","6.0469","0.47%"
"May 01, 2018","6.0581","6.0376","6.0725","6.0309","0.32%"
"Apr 30, 2018","6.0388","6.0289","6.0589","6.0149","0.06%"
"Apr 27, 2018","6.0350","6.0421","6.0572","6.0184","-0.08%"
"Apr 26, 2018","6.0397","6.0308","6.0575","6.0113","0.15%"
