"Date","Price","Open","High","Low","Change %"
"Aug 21, 2020","0.6916","0.6883","0.6926","0.6880","0.48%"
"Aug 20, 2020","0.6883","0.6926","0.6933","0.6877","-0.58%"
"Aug 19, 2020","0.6923","0.6865","0.6937","0.6855","0.92%"
"Aug 18, 2020","0.6860","0.6860","0.6889","0.6841","0.03%"
"Aug 17, 2020","0.6858","0.6857","0.6873","0.6849","0.10%"
"Aug 14, 2020","0.6851","0.6884","0.6896","0.6851","-0.39%"
"Aug 13, 2020","0.6878","0.6886","0.6901","0.6865","-0.07%"
"Aug 12, 2020","0.6883","0.6892","0.6905","0.6866","-0.10%"
"Aug 11, 2020","0.6890","0.6859","0.6909","0.6850","0.48%"
"Aug 10, 2020","0.6857","0.6823","0.6869","0.6814","0.58%"
"Aug 07, 2020","0.6817","0.6837","0.6865","0.6815","-0.29%"
"Aug 06, 2020","0.6837","0.6849","0.6866","0.6826","-0.16%"
"Aug 05, 2020","0.6848","0.6858","0.6876","0.6825","-0.12%"
"Aug 04, 2020","0.6856","0.6854","0.6874","0.6813","0.04%"
"Aug 03, 2020","0.6854","0.6812","0.6888","0.6797","0.71%"
"Jul 31, 2020","0.6805","0.6770","0.6835","0.6745","0.52%"
"Jul 30, 2020","0.6770","0.6841","0.6848","0.6758","-1.02%"
"Jul 29, 2020","0.6841","0.6862","0.6878","0.6827","-0.29%"
"Jul 28, 2020","0.6860","0.6887","0.6903","0.6834","-0.38%"
"Jul 27, 2020","0.6887","0.6873","0.6900","0.6846","0.34%"
"Jul 24, 2020","0.6863","0.6902","0.6911","0.6858","-0.55%"
