"Date","Price","Open","High","Low","Change %"
"May 22, 2001","1.1475","1.1371","1.1498","1.1361","0.91%"
"May 21, 2001","1.1372","1.1364","1.1439","1.1343","0.04%"
"May 18, 2001","1.1367","1.1312","1.1430","1.1298","0.38%"
"May 17, 2001","1.1324","1.1267","1.1359","1.1221","0.47%"
"May 16, 2001","1.1271","1.1277","1.1323","1.1188","-0.12%"
"May 15, 2001","1.1284","1.1279","1.1297","1.1211","0.04%"
"May 14, 2001","1.1280","1.1293","1.1329","1.1258","-0.12%"
"May 11, 2001","1.1294","1.1287","1.1391","1.1261","-0.02%"
"May 10, 2001","1.1296","1.1293","1.1368","1.1240","-0.09%"
"May 09, 2001","1.1306","1.1282","1.1343","1.1264","0.09%"
"May 08, 2001","1.1296","1.1224","1.1327","1.1211","0.60%"
"May 07, 2001","1.1229","1.1248","1.1312","1.1214","-0.28%"
"May 04, 2001","1.1261","1.1298","1.1316","1.1211","-0.38%"
"May 03, 2001","1.1304","1.1266","1.1334","1.1212","0.27%"
"May 02, 2001","1.1274","1.1253","1.1346","1.1246","0.10%"
"May 01, 2001","1.1263","1.1268","1.1331","1.1235","-0.29%"
"Apr 30, 2001","1.1296","1.1184","1.1319","1.1159","0.94%"
"Apr 27, 2001","1.1191","1.1029","1.1237","1.0998","1.40%"
"Apr 26, 2001","1.1037","1.1015","1.1071","1.0986","0.09%"
"Apr 25, 2001","1.1027","1.1073","1.1128","1.0988","-0.55%"
"Apr 24, 2001","1.1088","1.1012","1.1094","1.0944","0.72%"
"Apr 23, 2001","1.1009","1.0969","1.1061","1.0900","0.34%"
"Apr 20, 2001","1.0972","1.0988","1.1044","1.0932","-0.23%"
"Apr 19, 2001","1.0997","1.1057","1.1154","1.0969","-0.76%"
"Apr 18, 2001","1.1081","1.1042","1.1227","1.1030","0.32%"
"Apr 17, 2001","1.1046","1.0973","1.1147","1.0937","0.67%"
"Apr 16, 2001","1.0973","1.0959","1.1020","1.0940","-0.02%"
"Apr 13, 2001","1.0975","1.0915","1.0982","1.0904","0.41%"
"Apr 12, 2001","1.0930","1.0952","1.1033","1.0897","-0.14%"
"Apr 11, 2001","1.0945","1.1029","1.1071","1.0925","-0.82%"
"Apr 10, 2001","1.1036","1.0887","1.1062","1.0865","1.35%"
"Apr 09, 2001","1.0889","1.0808","1.0912","1.0806","0.71%"
"Apr 06, 2001","1.0812","1.0818","1.0896","1.0785","-0.09%"
"Apr 05, 2001","1.0822","1.0769","1.0845","1.0706","0.40%"
"Apr 04, 2001","1.0779","1.0794","1.0846","1.0729","-0.15%"
"Apr 03, 2001","1.0795","1.0976","1.0983","1.0756","-1.67%"
"Apr 02, 2001","1.0978","1.1052","1.1075","1.0952","-0.63%"
"Mar 30, 2001","1.1048","1.0976","1.1064","1.0924","0.62%"
"Mar 29, 2001","1.0980","1.1026","1.1041","1.0960","-0.54%"
"Mar 28, 2001","1.1040","1.0938","1.1059","1.0909","0.75%"
"Mar 27, 2001","1.0958","1.1001","1.1038","1.0900","-0.47%"
"Mar 26, 2001","1.1010","1.0993","1.1052","1.0955","0.11%"
"Mar 23, 2001","1.0998","1.0969","1.1031","1.0905","0.25%"
"Mar 22, 2001","1.0971","1.0861","1.1028","1.0847","1.04%"
"Mar 21, 2001","1.0858","1.0775","1.0906","1.0745","0.67%"
"Mar 20, 2001","1.0786","1.0879","1.0951","1.0779","-0.97%"
"Mar 19, 2001","1.0892","1.0893","1.0949","1.0846","-0.04%"
"Mar 16, 2001","1.0896","1.0980","1.1033","1.0887","-0.80%"
"Mar 15, 2001","1.0984","1.0836","1.0992","1.0823","1.17%"
"Mar 14, 2001","1.0857","1.0892","1.0988","1.0776","-0.39%"
"Mar 13, 2001","1.0900","1.0678","1.0921","1.0664","2.07%"
"Mar 12, 2001","1.0679","1.0676","1.0746","1.0656","-0.01%"
"Mar 09, 2001","1.0680","1.0672","1.0735","1.0644","-0.13%"
"Mar 08, 2001","1.0694","1.0684","1.0720","1.0638","0.03%"
"Mar 07, 2001","1.0691","1.0705","1.0729","1.0645","-0.26%"
"Mar 06, 2001","1.0719","1.0680","1.0769","1.0680","0.37%"
"Mar 05, 2001","1.0679","1.0642","1.0727","1.0624","0.13%"
"Mar 02, 2001","1.0665","1.0669","1.0732","1.0593","-0.23%"
"Mar 01, 2001","1.0690","1.0849","1.0879","1.0641","-1.66%"
"Feb 28, 2001","1.0871","1.0968","1.0990","1.0848","-0.78%"
"Feb 27, 2001","1.0956","1.1036","1.1067","1.0930","-0.63%"
"Feb 26, 2001","1.1026","1.0892","1.1054","1.0868","1.27%"
"Feb 23, 2001","1.0888","1.0995","1.1043","1.0839","-0.95%"
"Feb 22, 2001","1.0992","1.0976","1.1046","1.0922","0.15%"
"Feb 21, 2001","1.0976","1.0925","1.1008","1.0869","0.39%"
"Feb 20, 2001","1.0933","1.0872","1.1038","1.0845","0.57%"
"Feb 19, 2001","1.0871","1.0893","1.0930","1.0775","-0.20%"
"Feb 16, 2001","1.0893","1.1053","1.1063","1.0863","-1.55%"
"Feb 15, 2001","1.1065","1.0920","1.1104","1.0911","1.24%"
"Feb 14, 2001","1.0930","1.0966","1.1006","1.0903","-0.32%"
"Feb 13, 2001","1.0965","1.0857","1.1005","1.0838","0.90%"
"Feb 12, 2001","1.0867","1.0998","1.1004","1.0842","-1.10%"
"Feb 09, 2001","1.0988","1.1061","1.1113","1.0942","-0.66%"
"Feb 08, 2001","1.1061","1.0954","1.1080","1.0932","0.98%"
"Feb 07, 2001","1.0954","1.0947","1.0992","1.0867","-0.05%"
