"Date","Price","Open","High","Low","Change %"
"Sep 26, 2018","9.5219","9.5660","9.5735","9.5142","-0.49%"
"Sep 25, 2018","9.5689","9.5641","9.5798","9.5461","0.04%"
"Sep 24, 2018","9.5649","9.5768","9.6098","9.5544","-0.09%"
"Sep 21, 2018","9.5739","9.5899","9.6026","9.5576","-0.19%"
"Sep 20, 2018","9.5922","9.5143","9.6216","9.4965","0.81%"
"Sep 19, 2018","9.5154","9.5201","9.5552","9.5071","-0.05%"
"Sep 18, 2018","9.5206","9.5497","9.5587","9.5115","-0.30%"
"Sep 17, 2018","9.5493","9.5945","9.6084","9.5375","-0.54%"
"Sep 14, 2018","9.6014","9.6074","9.6442","9.5921","-0.06%"
"Sep 13, 2018","9.6069","9.6038","9.6148","9.5602","0.05%"
"Sep 12, 2018","9.6024","9.6542","9.6671","9.5791","-0.56%"
"Sep 11, 2018","9.6567","9.7265","9.7369","9.6503","-0.72%"
"Sep 10, 2018","9.7265","9.7680","9.7729","9.6913","-0.39%"
"Sep 07, 2018","9.7646","9.7904","9.8079","9.7412","-0.24%"
"Sep 06, 2018","9.7882","9.7633","9.8055","9.7510","0.24%"
"Sep 05, 2018","9.7645","9.7205","9.7902","9.7132","0.45%"
"Sep 04, 2018","9.7205","9.7091","9.7404","9.6923","0.09%"
"Sep 03, 2018","9.7113","9.7233","9.7447","9.6930","-0.21%"
"Aug 31, 2018","9.7318","9.7404","9.7450","9.7019","-0.08%"
"Aug 30, 2018","9.7394","9.7521","9.7762","9.7097","-0.15%"
"Aug 29, 2018","9.7539","9.7568","9.7797","9.7433","-0.02%"
"Aug 28, 2018","9.7562","9.7190","9.7806","9.7082","0.37%"
"Aug 27, 2018","9.7202","9.6859","9.7309","9.6743","0.41%"
"Aug 24, 2018","9.6803","9.6771","9.7022","9.6692","0.02%"
"Aug 23, 2018","9.6786","9.6719","9.6885","9.6398","0.05%"
"Aug 22, 2018","9.6740","9.7250","9.7318","9.6701","-0.52%"
"Aug 21, 2018","9.7247","9.6964","9.7415","9.6822","0.28%"
"Aug 20, 2018","9.6972","9.6649","9.7089","9.6317","0.29%"
"Aug 17, 2018","9.6694","9.6441","9.6887","9.6290","0.27%"
"Aug 16, 2018","9.6438","9.5903","9.6588","9.5711","0.55%"
"Aug 15, 2018","9.5914","9.5486","9.6232","9.5416","0.46%"
"Aug 14, 2018","9.5474","9.5425","9.5517","9.5147","0.06%"
"Aug 13, 2018","9.5417","9.5249","9.5884","9.5047","-0.03%"
"Aug 10, 2018","9.5444","9.5907","9.5946","9.5250","-0.47%"
"Aug 09, 2018","9.5895","9.5422","9.5967","9.5294","0.51%"
"Aug 08, 2018","9.5413","9.5130","9.5520","9.5075","0.28%"
"Aug 07, 2018","9.5144","9.5348","9.5419","9.4924","-0.19%"
"Aug 06, 2018","9.5329","9.5550","9.5558","9.5206","-0.18%"
"Aug 03, 2018","9.5502","9.5476","9.5603","9.5289","0.02%"
"Aug 02, 2018","9.5480","9.5337","9.5603","9.5272","0.15%"
