"Date","Price","Open","High","Low","Change %"
"Apr 09, 1999","1.0931","1.0842","1.0948","1.0826","0.88%"
"Apr 08, 1999","1.0836","1.0871","1.0878","1.0769","-0.40%"
"Apr 07, 1999","1.0880","1.0893","1.0951","1.0857","-0.07%"
"Apr 06, 1999","1.0888","1.0952","1.0963","1.0816","-0.65%"
"Apr 05, 1999","1.0959","1.0930","1.1024","1.0930","-0.27%"
"Apr 02, 1999","1.0989","1.0978","1.0996","1.0923","0.05%"
"Apr 01, 1999","1.0984","1.0932","1.1031","1.0915","0.26%"
"Mar 31, 1999","1.0956","1.0857","1.1002","1.0814","0.84%"
"Mar 30, 1999","1.0865","1.0941","1.0972","1.0837","-0.77%"
"Mar 29, 1999","1.0949","1.0976","1.1014","1.0925","-0.57%"
"Mar 26, 1999","1.1012","1.1018","1.1073","1.0965","-0.12%"
"Mar 25, 1999","1.1025","1.0981","1.1035","1.0957","0.25%"
"Mar 24, 1999","1.0998","1.1063","1.1085","1.0980","-0.70%"
"Mar 23, 1999","1.1076","1.1021","1.1101","1.1002","0.44%"
"Mar 22, 1999","1.1027","1.0862","1.1029","1.0824","1.52%"
"Mar 19, 1999","1.0862","1.0846","1.0873","1.0787","0.15%"
"Mar 18, 1999","1.0846","1.0810","1.0903","1.0808","0.29%"
"Mar 17, 1999","1.0815","1.0769","1.0837","1.0723","0.34%"
"Mar 16, 1999","1.0778","1.0791","1.0859","1.0725","-0.17%"
"Mar 15, 1999","1.0796","1.0993","1.1011","1.0762","-1.91%"
"Mar 12, 1999","1.1006","1.1033","1.1058","1.0953","-0.51%"
"Mar 11, 1999","1.1062","1.1024","1.1078","1.0968","0.39%"
"Mar 10, 1999","1.1019","1.0972","1.1047","1.0924","0.35%"
"Mar 09, 1999","1.0981","1.0906","1.1021","1.0862","0.59%"
"Mar 08, 1999","1.0917","1.0852","1.0929","1.0816","0.59%"
"Mar 05, 1999","1.0853","1.0879","1.0892","1.0789","-0.11%"
"Mar 04, 1999","1.0865","1.0790","1.0886","1.0730","0.58%"
"Mar 03, 1999","1.0802","1.0752","1.0872","1.0750","0.41%"
"Mar 02, 1999","1.0758","1.0690","1.0825","1.0646","0.61%"
"Mar 01, 1999","1.0693","1.0658","1.0733","1.0614","0.36%"
"Feb 26, 1999","1.0655","1.0775","1.0782","1.0613","-1.27%"
"Feb 25, 1999","1.0792","1.0909","1.0939","1.0747","-1.20%"
"Feb 24, 1999","1.0923","1.1008","1.1042","1.0854","-1.00%"
"Feb 23, 1999","1.1033","1.1005","1.1085","1.0914","0.38%"
"Feb 22, 1999","1.0991","1.0941","1.0993","1.0887","0.75%"
"Feb 19, 1999","1.0909","1.0804","1.0945","1.0803","0.91%"
"Feb 18, 1999","1.0811","1.0786","1.0842","1.0734","0.15%"
"Feb 17, 1999","1.0795","1.0765","1.0834","1.0706","0.03%"
"Feb 16, 1999","1.0792","1.0911","1.0940","1.0764","-1.28%"
"Feb 15, 1999","1.0932","1.0941","1.0987","1.0894","0.04%"
"Feb 12, 1999","1.0928","1.0913","1.0966","1.0823","0.07%"
"Feb 11, 1999","1.0920","1.0929","1.0988","1.0876","-0.16%"
"Feb 10, 1999","1.0938","1.0915","1.0969","1.0829","0.05%"
"Feb 09, 1999","1.0932","1.0971","1.1003","1.0904","-0.42%"
"Feb 08, 1999","1.0978","1.0956","1.1057","1.0949","-0.14%"
"Feb 05, 1999","1.0993","1.0940","1.1045","1.0920","0.42%"
"Feb 04, 1999","1.0947","1.0820","1.0964","1.0722","1.11%"
"Feb 03, 1999","1.0827","1.0733","1.0865","1.0728","0.73%"
"Feb 02, 1999","1.0749","1.0732","1.0798","1.0730","0.09%"
"Feb 01, 1999","1.0739","1.0684","1.0766","1.0621","0.66%"
"Jan 29, 1999","1.0669","1.0590","1.0676","1.0549","0.59%"
"Jan 28, 1999","1.0606","1.0602","1.0672","1.0466","-0.07%"
"Jan 27, 1999","1.0613","1.0589","1.0659","1.0550","0.20%"
"Jan 26, 1999","1.0592","1.0650","1.0659","1.0574","-0.16%"
