"Date","Price","Open","High","Low","Change %"
"Aug 21, 2020","0.9816","0.9837","0.9860","0.9803","-0.13%"
"Aug 20, 2020","0.9829","0.9843","0.9855","0.9779","-0.10%"
"Aug 19, 2020","0.9839","0.9883","0.9921","0.9837","-0.41%"
"Aug 18, 2020","0.9880","0.9869","0.9908","0.9851","0.14%"
"Aug 17, 2020","0.9866","0.9848","0.9890","0.9822","0.38%"
"Aug 14, 2020","0.9829","0.9815","0.9839","0.9793","0.20%"
"Aug 13, 2020","0.9809","0.9829","0.9856","0.9800","-0.16%"
"Aug 12, 2020","0.9825","0.9809","0.9844","0.9774","0.19%"
"Aug 11, 2020","0.9806","0.9825","0.9864","0.9797","-0.14%"
"Aug 10, 2020","0.9820","0.9829","0.9858","0.9811","-0.05%"
"Aug 07, 2020","0.9825","0.9900","0.9916","0.9812","-0.79%"
"Aug 06, 2020","0.9903","0.9853","0.9914","0.9836","0.52%"
"Aug 05, 2020","0.9851","0.9833","0.9902","0.9822","0.18%"
"Aug 04, 2020","0.9834","0.9803","0.9843","0.9783","0.32%"
"Aug 03, 2020","0.9803","0.9821","0.9835","0.9754","-0.17%"
"Jul 31, 2020","0.9820","0.9871","0.9901","0.9807","-0.52%"
"Jul 30, 2020","0.9871","0.9875","0.9883","0.9804","-0.03%"
"Jul 29, 2020","0.9873","0.9872","0.9897","0.9845","0.03%"
"Jul 28, 2020","0.9871","0.9858","0.9881","0.9825","0.13%"
"Jul 27, 2020","0.9858","0.9819","0.9862","0.9799","0.36%"
"Jul 24, 2020","0.9823","0.9837","0.9863","0.9793","-0.15%"
"Jul 23, 2020","0.9837","0.9894","0.9906","0.9830","-0.57%"
"Jul 22, 2020","0.9894","0.9858","0.9935","0.9851","0.38%"
"Jul 21, 2020","0.9856","0.9742","0.9881","0.9736","1.17%"
"Jul 20, 2020","0.9742","0.9719","0.9750","0.9696","0.14%"
"Jul 17, 2020","0.9728","0.9708","0.9737","0.9696","0.22%"
"Jul 16, 2020","0.9707","0.9736","0.9748","0.9699","-0.29%"
"Jul 15, 2020","0.9736","0.9710","0.9768","0.9700","0.27%"
"Jul 14, 2020","0.9710","0.9651","0.9714","0.9640","0.61%"
"Jul 13, 2020","0.9650","0.9671","0.9705","0.9646","-0.18%"
"Jul 10, 2020","0.9668","0.9695","0.9701","0.9653","-0.28%"
"Jul 09, 2020","0.9695","0.9714","0.9742","0.9680","-0.20%"
"Jul 08, 2020","0.9714","0.9692","0.9721","0.9672","0.23%"
"Jul 07, 2020","0.9692","0.9708","0.9732","0.9664","-0.17%"
"Jul 06, 2020","0.9708","0.9675","0.9725","0.9654","0.25%"
"Jul 03, 2020","0.9685","0.9656","0.9697","0.9647","0.30%"
"Jul 02, 2020","0.9656","0.9638","0.9688","0.9622","0.19%"
"Jul 01, 2020","0.9638","0.9620","0.9675","0.9599","0.19%"
"Jun 30, 2020","0.9620","0.9568","0.9634","0.9545","0.55%"
"Jun 29, 2020","0.9567","0.9559","0.9597","0.9529","0.04%"
"Jun 26, 2020","0.9563","0.9582","0.9597","0.9538","-0.19%"
"Jun 25, 2020","0.9582","0.9576","0.9589","0.9540","0.12%"
"Jun 24, 2020","0.9570","0.9648","0.9668","0.9553","-0.74%"
"Jun 23, 2020","0.9641","0.9618","0.9696","0.9578","0.24%"
