"Date","Price","Open","High","Low","Change %"
"Dec 27, 1995","4.6644","4.6394","4.6721","4.6313","0.50%"
"Dec 26, 1995","4.6413","4.6462","4.6691","4.6211","-0.16%"
"Dec 25, 1995","4.6486","4.6508","4.6565","4.6362","-0.14%"
"Dec 22, 1995","4.6552","4.6563","4.6946","4.6322","-0.08%"
"Dec 21, 1995","4.6588","4.6351","4.6893","4.6252","0.37%"
"Dec 20, 1995","4.6414","4.6356","4.6641","4.6016","0.09%"
"Dec 19, 1995","4.6370","4.5803","4.6384","4.5702","1.07%"
"Dec 18, 1995","4.5880","4.6414","4.6648","4.5811","-1.24%"
"Dec 15, 1995","4.6455","4.6225","4.6638","4.5958","0.42%"
"Dec 14, 1995","4.6260","4.6527","4.6836","4.6013","-0.54%"
"Dec 13, 1995","4.6509","4.6348","4.6724","4.6248","0.30%"
"Dec 12, 1995","4.6372","4.6171","4.6493","4.5973","0.44%"
"Dec 11, 1995","4.6171","4.6132","4.6290","4.5791","-0.12%"
"Dec 08, 1995","4.6225","4.6366","4.6745","4.5948","-0.46%"
"Dec 07, 1995","4.6440","4.6590","4.6924","4.5983","-0.30%"
"Dec 06, 1995","4.6581","4.6151","4.6807","4.6066","0.77%"
"Dec 05, 1995","4.6224","4.6373","4.6486","4.5971","-0.26%"
"Dec 04, 1995","4.6344","4.6679","4.6706","4.5992","-0.52%"
"Dec 01, 1995","4.6585","4.6757","4.6906","4.6361","-0.57%"
"Nov 30, 1995","4.6851","4.6648","4.7027","4.6423","0.51%"
"Nov 29, 1995","4.6615","4.6539","4.6896","4.6162","0.04%"
"Nov 28, 1995","4.6598","4.6753","4.6824","4.6181","-0.34%"
"Nov 27, 1995","4.6756","4.6160","4.7065","4.6140","1.16%"
"Nov 24, 1995","4.6222","4.6007","4.6254","4.5887","0.43%"
"Nov 23, 1995","4.6026","4.5919","4.6080","4.5911","0.17%"
"Nov 22, 1995","4.5947","4.5924","4.6151","4.5550","0.01%"
"Nov 21, 1995","4.5944","4.5932","4.6229","4.5714","0.10%"
