64260000,0.91299,0.91299,0.91299,0.91299,0,0.91391,0.91391,0.91391,0.91391,0
67320000,0.91316,0.91316,0.91316,0.91316,0,0.91408,0.91408,0.91408,0.91408,0
73740000,0.91299,0.91333,0.91299,0.91333,0,0.91391,0.91424,0.91391,0.91424,0
73800000,0.91333,0.91333,0.91333,0.91333,0,0.91424,0.91424,0.91424,0.91424,0
73860000,0.91308,0.91308,0.91308,0.91308,0,0.91399,0.91399,0.91399,0.91399,0
73980000,0.91308,0.91308,0.91308,0.91308,0,0.91399,0.91399,0.91399,0.91399,0
74100000,0.91333,0.91333,0.91324,0.91324,0,0.91424,0.91424,0.91416,0.91416,0
74160000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
74400000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
74700000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
74760000,0.91316,0.91316,0.91316,0.91316,0,0.91408,0.91408,0.91408,0.91408,0
74820000,0.91316,0.91316,0.91316,0.91316,0,0.91408,0.91408,0.91408,0.91408,0
74940000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
75060000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
75300000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
75360000,0.91324,0.91324,0.91324,0.91324,0,0.91416,0.91416,0.91416,0.91416,0
75480000,0.91341,0.91341,0.91324,0.91324,0,0.91433,0.91433,0.91416,0.91416,0
75540000,0.91324,0.91358,0.91324,0.91349,0,0.91416,0.91449,0.91416,0.91441,0
75600000,0.91349,0.91349,0.91349,0.91349,0,0.91441,0.91441,0.91441,0.91441,0
75660000,0.91349,0.91358,0.91349,0.91349,0,0.91441,0.91449,0.91441,0.91441,0
75720000,0.91358,0.91358,0.91358,0.91358,0,0.91449,0.91449,0.91449,0.91449,0
75840000,0.91349,0.91349,0.91349,0.91349,0,0.91441,0.91441,0.91441,0.91441,0
75900000,0.91358,0.91358,0.91349,0.91349,0,0.91449,0.91449,0.91441,0.91441,0
75960000,0.91358,0.91358,0.91349,0.91349,0,0.91449,0.91449,0.91441,0.91441,0
76020000,0.91358,0.91383,0.91358,0.91383,0,0.91449,0.91475,0.91449,0.91475,0
76080000,0.91374,0.91391,0.91366,0.91391,0,0.91466,0.91483,0.91458,0.91483,0
76140000,0.91399,0.91416,0.91399,0.91408,0,0.91491,0.91508,0.91491,0.91500,0
76200000,0.91416,0.91416,0.91374,0.91374,0,0.91508,0.91508,0.91466,0.91466,0
76260000,0.91374,0.91374,0.91374,0.91374,0,0.91466,0.91466,0.91466,0.91466,0
76320000,0.91374,0.91391,0.91374,0.91391,0,0.91466,0.91483,0.91466,0.91483,0
76380000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
76440000,0.91424,0.91424,0.91424,0.91424,0,0.91516,0.91516,0.91516,0.91516,0
76500000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
76560000,0.91416,0.91416,0.91416,0.91416,0,0.91508,0.91508,0.91508,0.91508,0
76620000,0.91408,0.91408,0.91399,0.91399,0,0.91500,0.91500,0.91491,0.91491,0
76680000,0.91391,0.91408,0.91391,0.91399,0,0.91483,0.91500,0.91483,0.91491,0
76860000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
77040000,0.91399,0.91399,0.91399,0.91399,0,0.91491,0.91491,0.91491,0.91491,0
77280000,0.91408,0.91408,0.91374,0.91383,0,0.91500,0.91500,0.91466,0.91475,0
77460000,0.91391,0.91391,0.91391,0.91391,0,0.91483,0.91483,0.91483,0.91483,0
77520000,0.91383,0.91408,0.91383,0.91408,0,0.91475,0.91500,0.91475,0.91500,0
77700000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
77760000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
77820000,0.91399,0.91399,0.91399,0.91399,0,0.91491,0.91491,0.91491,0.91491,0
77880000,0.91408,0.91408,0.91399,0.91408,0,0.91500,0.91500,0.91491,0.91500,0
77940000,0.91399,0.91399,0.91399,0.91399,0,0.91491,0.91491,0.91491,0.91491,0
78060000,0.91383,0.91408,0.91383,0.91383,0,0.91475,0.91500,0.91475,0.91475,0
78120000,0.91374,0.91399,0.91374,0.91399,0,0.91466,0.91491,0.91466,0.91491,0
78180000,0.91391,0.91399,0.91391,0.91399,0,0.91483,0.91491,0.91483,0.91491,0
78240000,0.91391,0.91408,0.91391,0.91399,0,0.91483,0.91500,0.91483,0.91491,0
78300000,0.91408,0.91416,0.91408,0.91416,0,0.91500,0.91508,0.91500,0.91508,0
78360000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
78420000,0.91416,0.91416,0.91408,0.91408,0,0.91508,0.91508,0.91500,0.91500,0
78480000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
78540000,0.91399,0.91399,0.91399,0.91399,0,0.91491,0.91491,0.91491,0.91491,0
78600000,0.91391,0.91399,0.91391,0.91399,0,0.91483,0.91491,0.91483,0.91491,0
78720000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
78780000,0.91399,0.91399,0.91391,0.91399,0,0.91491,0.91491,0.91483,0.91491,0
78840000,0.91408,0.91408,0.91391,0.91399,0,0.91500,0.91500,0.91483,0.91491,0
78900000,0.91391,0.91408,0.91391,0.91408,0,0.91483,0.91500,0.91483,0.91500,0
78960000,0.91399,0.91399,0.91399,0.91399,0,0.91491,0.91491,0.91491,0.91491,0
79020000,0.91416,0.91416,0.91391,0.91391,0,0.91508,0.91508,0.91483,0.91483,0
79080000,0.91399,0.91399,0.91383,0.91383,0,0.91491,0.91491,0.91475,0.91475,0
79140000,0.91391,0.91391,0.91374,0.91391,0,0.91483,0.91483,0.91466,0.91483,0
79200000,0.91399,0.91399,0.91383,0.91391,0,0.91491,0.91491,0.91475,0.91483,0
79260000,0.91399,0.91408,0.91399,0.91408,0,0.91491,0.91500,0.91491,0.91500,0
79320000,0.91399,0.91408,0.91399,0.91408,0,0.91491,0.91500,0.91491,0.91500,0
79380000,0.91399,0.91416,0.91399,0.91408,0,0.91491,0.91508,0.91491,0.91500,0
79440000,0.91416,0.91416,0.91408,0.91416,0,0.91508,0.91508,0.91500,0.91508,0
79500000,0.91408,0.91408,0.91408,0.91408,0,0.91500,0.91500,0.91500,0.91500,0
79560000,0.91416,0.91416,0.91383,0.91383,0,0.91508,0.91508,0.91475,0.91475,0
79620000,0.91383,0.91383,0.91349,0.91374,0,0.91475,0.91475,0.91441,0.91466,0
79680000,0.91383,0.91383,0.91366,0.91374,0,0.91475,0.91475,0.91458,0.91466,0
79740000,0.91383,0.91391,0.91366,0.91374,0,0.91475,0.91483,0.91458,0.91466,0
79800000,0.91383,0.91399,0.91358,0.91383,0,0.91475,0.91491,0.91449,0.91475,0
79860000,0.91391,0.91391,0.91374,0.91383,0,0.91483,0.91483,0.91466,0.91475,0
79920000,0.91374,0.91383,0.91366,0.91374,0,0.91466,0.91475,0.91458,0.91466,0
79980000,0.91383,0.91383,0.91374,0.91374,0,0.91475,0.91475,0.91466,0.91466,0
80040000,0.91383,0.91383,0.91374,0.91374,0,0.91475,0.91475,0.91466,0.91466,0
80100000,0.91391,0.91399,0.91374,0.91399,0,0.91483,0.91491,0.91466,0.91491,0
80160000,0.91391,0.91391,0.91383,0.91391,0,0.91483,0.91483,0.91475,0.91483,0
80220000,0.91391,0.91408,0.91383,0.91383,0,0.91483,0.91500,0.91475,0.91475,0
80280000,0.91391,0.91391,0.91391,0.91391,0,0.91483,0.91483,0.91483,0.91483,0
80400000,0.91391,0.91408,0.91391,0.91408,0,0.91483,0.91500,0.91483,0.91500,0
80460000,0.91391,0.91391,0.91391,0.91391,0,0.91483,0.91483,0.91483,0.91483,0
80520000,0.91391,0.91416,0.91391,0.91391,0,0.91483,0.91508,0.91483,0.91483,0
80640000,0.91391,0.91408,0.91391,0.91408,0,0.91483,0.91500,0.91483,0.91500,0
80700000,0.91399,0.91433,0.91399,0.91424,0,0.91491,0.91525,0.91491,0.91516,0
80760000,0.91416,0.91433,0.91416,0.91424,0,0.91508,0.91525,0.91508,0.91516,0
80820000,0.91449,0.91449,0.91441,0.91441,0,0.91542,0.91542,0.91533,0.91533,0
80880000,0.91449,0.91449,0.91441,0.91441,0,0.91542,0.91542,0.91533,0.91533,0
80940000,0.91424,0.91424,0.91424,0.91424,0,0.91516,0.91516,0.91516,0.91516,0
81000000,0.91441,0.91441,0.91408,0.91424,0,0.91533,0.91533,0.91500,0.91516,0
81060000,0.91433,0.91433,0.91424,0.91424,0,0.91525,0.91525,0.91516,0.91516,0
81120000,0.91433,0.91433,0.91399,0.91416,0,0.91525,0.91525,0.91491,0.91508,0
81180000,0.91416,0.91424,0.91416,0.91424,0,0.91508,0.91516,0.91508,0.91516,0
81240000,0.91416,0.91433,0.91416,0.91416,0,0.91508,0.91525,0.91508,0.91508,0
81300000,0.91416,0.91424,0.91416,0.91424,0,0.91508,0.91516,0.91508,0.91516,0
