"Date","Price","Open","High","Low","Change %"
"May 06, 2020","8.3687","8.4047","8.4115","8.3574","-0.40%"
"May 05, 2020","8.4021","8.4572","8.4725","8.3937","-0.66%"
"May 04, 2020","8.4580","8.5125","8.5125","8.4476","-0.64%"
"May 01, 2020","8.5128","8.4934","8.5417","8.4759","0.22%"
"Apr 30, 2020","8.4942","8.4261","8.5068","8.3965","0.78%"
"Apr 29, 2020","8.4284","8.3854","8.4372","8.3837","0.51%"
"Apr 28, 2020","8.3857","8.3934","8.4398","8.3785","-0.09%"
"Apr 27, 2020","8.3935","8.3869","8.4185","8.3765","0.07%"
"Apr 24, 2020","8.3876","8.3534","8.3938","8.3140","0.41%"
"Apr 23, 2020","8.3534","8.3882","8.4075","8.3362","-0.41%"
"Apr 22, 2020","8.3878","8.4143","8.4372","8.3715","-0.32%"
"Apr 21, 2020","8.4150","8.4185","8.4333","8.3821","-0.05%"
"Apr 20, 2020","8.4193","8.4282","8.4460","8.4020","-0.10%"
"Apr 17, 2020","8.4278","8.3984","8.4430","8.3795","0.33%"
"Apr 16, 2020","8.3999","8.4565","8.4591","8.3841","-0.66%"
"Apr 15, 2020","8.4553","8.5117","8.5202","8.4149","-0.66%"
"Apr 14, 2020","8.5117","8.4623","8.5174","8.4528","0.59%"
"Apr 13, 2020","8.4615","8.4826","8.5031","8.4443","-0.20%"
"Apr 10, 2020","8.4785","8.4740","8.4916","8.4650","0.06%"
"Apr 09, 2020","8.4733","8.4160","8.4920","8.4047","0.67%"
"Apr 08, 2020","8.4167","8.4432","8.4528","8.3951","-0.31%"
"Apr 07, 2020","8.4432","8.3667","8.4694","8.3590","0.91%"
"Apr 06, 2020","8.3667","8.3830","8.4011","8.3469","-0.16%"
"Apr 03, 2020","8.3799","8.4169","8.4227","8.3518","-0.44%"
"Apr 02, 2020","8.4169","8.4997","8.5038","8.3877","-0.97%"
"Apr 01, 2020","8.4993","8.5504","8.5576","8.4527","-0.60%"
"Mar 31, 2020","8.5504","8.5666","8.5735","8.4710","-0.21%"
"Mar 30, 2020","8.5685","8.6325","8.6402","8.5370","-0.80%"
"Mar 27, 2020","8.6372","8.5506","8.6417","8.4906","1.01%"
"Mar 26, 2020","8.5506","8.4353","8.5735","8.4270","1.36%"
"Mar 25, 2020","8.4360","8.3645","8.4460","8.3431","0.85%"
"Mar 24, 2020","8.3645","8.3188","8.4440","8.3158","0.57%"
"Mar 23, 2020","8.3169","8.2947","8.3983","8.2509","0.25%"
"Mar 20, 2020","8.2962","8.2978","8.4025","8.2507","-0.02%"
"Mar 19, 2020","8.2978","8.4743","8.5281","8.2717","-2.34%"
"Mar 18, 2020","8.4970","8.5519","8.5759","8.3905","-0.45%"
"Mar 17, 2020","8.5351","8.6837","8.6923","8.5053","-1.73%"
"Mar 16, 2020","8.6850","8.6123","8.7294","8.5820","0.65%"
"Mar 13, 2020","8.6286","8.6982","8.7257","8.5911","-0.81%"
"Mar 12, 2020","8.6988","8.7548","8.8084","8.6090","-0.63%"
"Mar 11, 2020","8.7541","8.7630","8.8310","8.7469","-0.10%"
"Mar 10, 2020","8.7625","8.8939","8.9062","8.7609","-1.50%"
"Mar 09, 2020","8.8960","8.7775","8.9268","8.7705","1.41%"
"Mar 06, 2020","8.7721","8.7361","8.8230","8.7134","0.41%"
"Mar 05, 2020","8.7360","8.6550","8.7407","8.6410","0.94%"
"Mar 04, 2020","8.6549","8.6814","8.6936","8.6212","-0.31%"
"Mar 03, 2020","8.6822","8.6628","8.7181","8.6303","0.23%"
"Mar 02, 2020","8.6620","8.5769","8.7054","8.5769","0.78%"
"Feb 28, 2020","8.5952","8.5728","8.6151","8.5343","0.26%"
"Feb 27, 2020","8.5729","8.4823","8.5783","8.4780","1.10%"
"Feb 26, 2020","8.4795","8.4761","8.5011","8.4580","0.04%"
"Feb 25, 2020","8.4765","8.4600","8.4862","8.4373","0.20%"
"Feb 24, 2020","8.4599","8.4425","8.4747","8.4190","0.17%"
"Feb 21, 2020","8.4454","8.3915","8.4620","8.3904","0.66%"
"Feb 20, 2020","8.3900","8.3990","8.4217","8.3806","-0.11%"
"Feb 19, 2020","8.3990","8.3835","8.4050","8.3787","0.19%"
"Feb 18, 2020","8.3830","8.4166","8.4194","8.3791","-0.40%"
"Feb 17, 2020","8.4169","8.4139","8.4278","8.4062","0.03%"
"Feb 14, 2020","8.4145","8.4209","8.4375","8.4108","-0.07%"
"Feb 13, 2020","8.4208","8.4497","8.4593","8.4134","-0.34%"
"Feb 12, 2020","8.4494","8.4770","8.4890","8.4434","-0.32%"
"Feb 11, 2020","8.4769","8.4732","8.4853","8.4574","0.04%"
"Feb 10, 2020","8.4733","8.5040","8.5107","8.4709","-0.32%"
"Feb 07, 2020","8.5002","8.5281","8.5295","8.4970","-0.30%"
"Feb 06, 2020","8.5259","8.5381","8.5509","8.5107","-0.14%"
"Feb 05, 2020","8.5379","8.5767","8.5802","8.5346","-0.45%"
"Feb 04, 2020","8.5765","8.5885","8.5961","8.5674","-0.15%"
"Feb 03, 2020","8.5894","8.6145","8.6171","8.5703","-0.29%"
"Jan 31, 2020","8.6144","8.5678","8.6166","8.5572","0.54%"
"Jan 30, 2020","8.5678","8.5579","8.5752","8.5495","0.11%"
"Jan 29, 2020","8.5586","8.5709","8.5762","8.5432","-0.14%"
"Jan 28, 2020","8.5703","8.5696","8.5785","8.5525","0.01%"
"Jan 27, 2020","8.5694","8.5654","8.5836","8.5617","0.00%"
"Jan 24, 2020","8.5693","8.5920","8.5991","8.5647","-0.25%"
"Jan 23, 2020","8.5911","8.6193","8.6353","8.5778","-0.33%"
"Jan 22, 2020","8.6196","8.6128","8.6273","8.6049","0.08%"
"Jan 21, 2020","8.6126","8.6205","8.6405","8.6096","-0.08%"
"Jan 20, 2020","8.6198","8.6154","8.6252","8.6035","0.06%"
"Jan 17, 2020","8.6146","8.6553","8.6610","8.6126","-0.47%"
"Jan 16, 2020","8.6556","8.6659","8.6868","8.6484","-0.11%"
"Jan 15, 2020","8.6655","8.6553","8.6765","8.6459","0.12%"
"Jan 14, 2020","8.6549","8.6526","8.6642","8.6355","0.03%"
"Jan 13, 2020","8.6527","8.6401","8.6629","8.6311","0.17%"
"Jan 10, 2020","8.6377","8.6265","8.6450","8.6093","0.13%"
"Jan 09, 2020","8.6265","8.6342","8.6473","8.6152","-0.11%"
"Jan 08, 2020","8.6358","8.6755","8.6858","8.6325","-0.46%"
"Jan 07, 2020","8.6760","8.6980","8.7055","8.6571","-0.28%"
"Jan 06, 2020","8.7005","8.6875","8.7079","8.6707","0.20%"
